transaccion_id,cliente_id,producto_id,fecha,monto,tipo_transaccion
T01816,C0092,P005,2025-06-02,-1492.6,debito
T01817,C0112,P003,2025-03-13,4134.4,abono
T01818,C0141,P004,2025-03-01,-3656.47,debito
T01819,C0089,P004,2024-12-27,-2633.03,debito
T01820,C0056,P001,2025-01-28,-882.97,debito
T01821,C0110,P001,2025-02-22,-5156.47,debito
T01822,C0176,P002,2024-12-11,-1673.93,debito
T01823,C0136,P003,2025-02-05,-2618.81,debito
T01824,C0193,P001,2024-12-03,359.58,abono
T01825,C0050,P003,2024-12-26,4016.77,abono
T01826,C0039,P002,2025-04-30,-5373.12,debito
T01827,C0198,P003,2025-05-27,-5143.3,debito
T01828,C0070,P001,2025-03-04,-2117.12,debito
T01829,C0043,P004,2025-03-02,-1239.16,debito
T01830,C0001,P001,2025-04-06,-4473.75,debito
T01831,C0132,P004,2025-02-16,-3488.28,debito
T01832,C0100,P001,2025-05-04,-1272.42,debito
T01833,C0030,P004,2025-03-01,-4810.8,debito
T01834,C0020,P001,2024-12-17,-6938.15,debito
T01835,C0157,P003,2024-12-07,-5238.12,debito
T01836,C0007,P001,2025-04-20,-5187.71,debito
T01837,C0097,P005,2025-01-24,4754.05,abono
T01838,C0166,P003,2025-01-21,1054.54,abono
T01839,C0162,P005,2025-03-10,2849.47,abono
T01840,C0189,P003,2025-01-01,4899.25,abono
T01841,C0105,P002,2025-02-23,-1182.1,debito
T01842,C0134,P002,2025-04-16,-4910.76,debito
T01843,C0114,P004,2025-04-21,-4113.1,debito
T01844,C0013,P003,2025-03-12,2953.07,abono
T01845,C0072,P003,2024-12-22,3503.47,abono
T01846,C0127,P004,2024-12-22,4651.6,abono
T01847,C0073,P004,2025-04-22,3923.78,abono
T01848,C0183,P004,2025-05-01,-421.27,debito
T01849,C0186,P004,2025-02-07,-5973.51,debito
T01850,C0106,P002,2025-05-01,-1602.02,debito
T01851,C0089,P001,2024-12-09,-2657.09,debito
T01852,C0024,P004,2025-04-12,-3248.28,debito
T01853,C0122,P004,2025-03-11,-3381.91,debito
T01854,C0042,P005,2025-06-01,-3063.21,debito
T01855,C0155,P001,2024-12-20,-6563.35,debito
T01856,C0068,P001,2025-05-02,3544.79,abono
T01857,C0135,P005,2025-04-18,3174.29,abono
T01858,C0050,P002,2025-01-25,296.72,abono
T01859,C0060,P001,2025-06-02,-6330.28,debito
T01860,C0081,P003,2025-02-22,-6368.45,debito
T01861,C0044,P002,2025-02-03,3912.05,abono
T01862,C0103,P001,2025-04-30,-78.99,debito
T01863,C0021,P004,2025-02-20,333.54,abono
T01864,C0043,P001,2025-06-01,1164.86,abono
T01865,C0042,P001,2025-04-22,700.18,abono
T01866,C0057,P004,2025-01-14,2024.24,abono
T01867,C0132,P003,2025-04-29,4616.98,abono
T01868,C0127,P005,2025-03-19,-3320.26,debito
T01869,C0089,P004,2025-02-04,116.34,abono
T01870,C0056,P004,2025-04-11,1449.59,abono
T01871,C0171,P005,2025-03-27,270.74,abono
T01872,C0068,P005,2025-01-01,229.62,abono
T01873,C0044,P005,2024-12-27,1414.81,abono
T01874,C0037,P004,2025-01-08,1414.28,abono
T01875,C0012,P001,2025-01-08,3946.28,abono
T01876,C0073,P001,2024-12-12,4875.43,abono
T01877,C0053,P003,2025-02-04,-2617.31,debito
T01878,C0102,P004,2025-01-22,-3019.34,debito
T01879,C0037,P004,2025-03-10,-5918.18,debito
T01880,C0128,P005,2025-01-30,1377.29,abono
T01881,C0048,P001,2025-04-09,824.09,abono
T01882,C0042,P001,2025-01-23,-5976.03,debito
T01883,C0151,P005,2025-01-19,-354.11,debito
T01884,C0027,P002,2025-05-08,3117.51,abono
T01885,C0108,P002,2025-05-31,-3947.09,debito
T01886,C0088,P004,2025-04-05,-2441.07,debito
T01887,C0176,P005,2024-12-19,1610.19,abono
T01888,C0195,P004,2025-05-27,-5409.85,debito
T01889,C0060,P005,2025-04-24,477.8,abono
T01890,C0030,P005,2025-05-19,1222.08,abono
T01891,C0175,P003,2025-06-01,3675.62,abono
T01892,C0087,P002,2025-05-09,-3851.79,debito
T01893,C0116,P001,2024-12-25,-922.08,debito
T01894,C0180,P005,2025-05-09,-6178.49,debito
T01895,C0163,P004,2025-01-16,1997.57,abono
T01896,C0031,P004,2025-04-11,-5800.24,debito
T01897,C0016,P004,2025-05-02,-5520.36,debito
T01898,C0128,P002,2025-04-20,-4382.25,debito
T01899,C0133,P002,2025-04-04,-3476.53,debito
T01900,C0004,P003,2025-03-01,-6857.47,debito
T01901,C0097,P005,2025-03-17,767.58,abono
T01902,C0169,P002,2025-01-20,3639.52,abono
T01903,C0162,P003,2025-02-15,996.39,abono
T01904,C0041,P001,2025-02-22,-2387.69,debito
T01905,C0174,P003,2025-03-27,1578.06,abono
T01906,C0086,P005,2025-05-12,-6630.84,debito
T01907,C0027,P003,2024-12-19,4838.41,abono
T01908,C0039,P001,2025-03-06,-1305.62,debito
T01909,C0198,P002,2025-01-21,159.07,abono
T01910,C0147,P002,2025-05-22,3614.04,abono
T01911,C0102,P004,2025-02-07,-2943.39,debito
T01912,C0011,P005,2025-05-24,-649.22,debito
T01913,C0198,P003,2025-01-30,3434.58,abono
T01914,C0160,P005,2024-12-02,-3829.39,debito
T01915,C0140,P001,2025-04-22,-6864.2,debito
T01916,C0033,P001,2025-04-15,-1615.04,debito
T01917,C0009,P005,2025-04-14,-2845.73,debito
T01918,C0059,P005,2025-02-23,2735.6,abono
T01919,C0185,P005,2025-04-02,-5548.15,debito
T01920,C0065,P005,2025-02-05,-3855.41,debito
T01921,C0166,P002,2024-12-13,3083.86,abono
T01922,C0156,P003,2025-03-09,-1606.24,debito
T01923,C0157,P005,2025-01-10,-5933.02,debito
T01924,C0017,P001,2025-02-18,2171.72,abono
T01925,C0116,P005,2025-01-09,-1012.49,debito
T01926,C0193,P001,2025-01-20,-4659.39,debito
T01927,C0113,P001,2025-05-02,1119.65,abono
T01928,C0046,P002,2025-02-01,-710.01,debito
T01929,C0103,P004,2025-03-17,4316.84,abono
T01930,C0051,P005,2025-03-15,-3237.33,debito
T01931,C0169,P002,2025-02-28,3758.95,abono
T01932,C0158,P004,2025-02-02,1488.41,abono
T01933,C0200,P001,2025-04-05,-5515.18,debito
T01934,C0017,P004,2024-12-10,-810.19,debito
T01935,C0137,P004,2024-12-20,1812.07,abono
T01936,C0039,P005,2025-04-24,-6847.09,debito
T01937,C0112,P005,2025-02-24,-5564.11,debito
T01938,C0040,P002,2024-12-24,2511.42,abono
T01939,C0148,P002,2025-05-07,-2398.25,debito
T01940,C0192,P001,2025-02-20,-6108.79,debito
T01941,C0137,P003,2024-12-02,-3827.59,debito
T01942,C0001,P004,2025-05-26,-5316.22,debito
T01943,C0175,P002,2025-01-08,3782.83,abono
T01944,C0179,P003,2025-04-07,-155.08,debito
T01945,C0170,P003,2024-12-26,-909.99,debito
T01946,C0100,P004,2025-03-30,-4627.62,debito
T01947,C0085,P004,2024-12-31,-1156.49,debito
T01948,C0008,P001,2025-05-21,1314.69,abono
T01949,C0139,P002,2025-01-21,-6628.07,debito
T01950,C0088,P003,2025-03-31,2822.9,abono
T01951,C0047,P005,2025-01-16,3766.11,abono
T01952,C0152,P004,2025-02-08,2812.0,abono
T01953,C0091,P005,2025-05-16,2784.94,abono
T01954,C0164,P002,2025-01-01,-686.24,debito
T01955,C0035,P005,2025-02-12,-2425.33,debito
T01956,C0069,P004,2025-01-26,-1998.54,debito
T01957,C0057,P002,2025-04-08,-2753.38,debito
T01958,C0147,P001,2025-01-13,4001.8,abono
T01959,C0043,P003,2025-03-31,1891.07,abono
T01960,C0175,P003,2025-04-09,2285.9,abono
T01961,C0195,P003,2024-12-02,-2799.75,debito
T01962,C0124,P002,2025-02-27,-681.05,debito
T01963,C0088,P004,2024-12-26,2233.31,abono
T01964,C0148,P002,2025-01-12,1018.27,abono
T01965,C0151,P002,2025-04-05,-1331.46,debito
T01966,C0057,P003,2024-12-03,-685.43,debito
T01967,C0176,P003,2025-04-08,1815.52,abono
T01968,C0130,P001,2025-04-30,-5309.65,debito
T01969,C0101,P003,2025-05-31,1418.39,abono
T01970,C0166,P004,2025-02-17,-2207.07,debito
T01971,C0099,P005,2024-12-26,3231.24,abono
T01972,C0157,P003,2024-12-14,-1395.01,debito
T01973,C0198,P003,2025-02-10,-6281.8,debito
T01974,C0058,P001,2025-04-14,2624.94,abono
T01975,C0161,P005,2024-12-20,2265.63,abono
T01976,C0173,P005,2025-01-28,-3918.01,debito
T01977,C0020,P001,2025-05-12,-1187.26,debito
T01978,C0154,P004,2024-12-27,3086.69,abono
T01979,C0051,P005,2025-04-22,-2560.81,debito
T01980,C0086,P005,2025-04-18,4491.07,abono
T01981,C0010,P001,2024-12-26,-1206.91,debito
T01982,C0054,P004,2025-06-01,2559.9,abono
T01983,C0084,P003,2024-12-28,-4198.85,debito
T01984,C0084,P003,2025-03-09,215.25,abono
T01985,C0056,P002,2024-12-03,1850.28,abono
T01986,C0055,P004,2025-03-30,-5136.47,debito
T01987,C0135,P001,2025-02-20,4110.87,abono
T01988,C0110,P004,2025-04-13,-2212.74,debito
T01989,C0012,P001,2025-03-26,-5596.2,debito
T01990,C0069,P002,2024-12-29,-6775.26,debito
T01991,C0165,P001,2025-02-15,4291.53,abono
T01992,C0198,P001,2025-04-06,632.34,abono
T01993,C0091,P002,2025-05-08,-5185.92,debito
T01994,C0158,P005,2024-12-17,-2258.08,debito
T01995,C0032,P005,2024-12-20,-6919.26,debito
T01996,C0144,P001,2025-04-18,-3412.95,debito
T01997,C0034,P004,2025-03-19,656.05,abono
T01998,C0093,P002,2025-02-10,3639.67,abono
T01999,C0132,P005,2025-05-27,-2281.39,debito
T02000,C0197,P003,2025-01-28,4985.54,abono
T02001,C0036,P003,2024-12-27,-6859.08,debito
T02002,C0199,P004,2025-01-21,3297.86,abono
T02003,C0084,P005,2024-12-17,-934.89,debito
T02004,C0194,P004,2025-03-13,-4817.42,debito
T02005,C0072,P003,2025-03-21,-678.42,debito
T02006,C0036,P004,2025-03-23,-234.67,debito
T02007,C0131,P003,2025-04-23,-5766.02,debito
T02008,C0172,P003,2025-04-07,-1491.98,debito
T02009,C0087,P005,2025-05-06,1926.18,abono
T02010,C0094,P003,2025-04-01,-6815.0,debito
T02011,C0158,P003,2025-01-26,1717.36,abono
T02012,C0033,P003,2025-03-06,-2096.53,debito
T02013,C0031,P001,2025-03-05,-6429.91,debito
T02014,C0110,P003,2025-04-17,598.2,abono
T02015,C0002,P001,2025-01-25,3809.93,abono
T02016,C0079,P003,2024-12-11,-6916.82,debito
T02017,C0151,P002,2025-05-15,4511.42,abono
T02018,C0061,P002,2025-05-25,-4572.13,debito
T02019,C0030,P003,2025-03-02,-2219.0,debito
T02020,C0018,P002,2024-12-22,1308.89,abono
T02021,C0088,P004,2025-03-03,4105.31,abono
T02022,C0053,P004,2025-03-20,-6162.36,debito
T02023,C0047,P001,2025-03-08,2650.9,abono
T02024,C0073,P005,2025-05-29,-1733.05,debito
T02025,C0099,P004,2025-05-31,-817.21,debito
T02026,C0184,P004,2025-05-21,481.54,abono
T02027,C0177,P002,2024-12-26,3609.43,abono
T02028,C0164,P004,2025-05-08,-2958.23,debito
T02029,C0075,P004,2025-03-16,4531.53,abono
T02030,C0002,P002,2025-02-06,3711.37,abono
T02031,C0132,P002,2025-04-05,-1363.09,debito
T02032,C0074,P002,2025-04-20,-4308.03,debito
T02033,C0018,P005,2025-05-25,2205.75,abono
T02034,C0045,P005,2025-04-21,-4053.43,debito
T02035,C0028,P002,2024-12-05,3703.44,abono
T02036,C0017,P002,2024-12-14,4040.67,abono
T02037,C0037,P001,2025-01-18,-5910.85,debito
T02038,C0160,P001,2024-12-09,1307.18,abono
T02039,C0190,P001,2024-12-13,-246.88,debito
T02040,C0134,P002,2025-04-25,3709.51,abono
T02041,C0126,P002,2025-03-04,576.4,abono
T02042,C0142,P004,2025-03-27,1608.85,abono
T02043,C0137,P002,2025-03-03,-56.61,debito
T02044,C0104,P005,2025-02-16,-4781.24,debito
T02045,C0171,P004,2025-04-09,877.3,abono
T02046,C0047,P003,2024-12-17,-4597.32,debito
T02047,C0083,P003,2025-03-10,-6942.45,debito
T02048,C0093,P005,2025-03-24,-536.52,debito
T02049,C0124,P002,2025-01-21,431.54,abono
T02050,C0147,P001,2025-01-27,1734.88,abono
T02051,C0159,P001,2025-03-05,-6068.71,debito
T02052,C0199,P004,2025-01-08,1116.87,abono
T02053,C0169,P005,2025-04-28,1833.87,abono
T02054,C0027,P004,2025-03-10,389.1,abono
T02055,C0047,P004,2025-02-11,-5349.19,debito
T02056,C0166,P004,2025-03-28,2071.12,abono
T02057,C0118,P002,2025-05-03,3808.28,abono
T02058,C0184,P002,2025-04-05,-6328.15,debito
T02059,C0168,P005,2024-12-14,-1652.36,debito
T02060,C0008,P003,2025-04-08,4046.61,abono
T02061,C0040,P005,2025-04-14,-441.88,debito
T02062,C0158,P002,2025-05-05,-6294.97,debito
T02063,C0044,P001,2024-12-12,-4565.86,debito
T02064,C0084,P005,2024-12-17,4377.42,abono
T02065,C0078,P002,2025-02-19,-31.31,debito
T02066,C0037,P002,2025-02-22,-1208.5,debito
T02067,C0084,P003,2025-03-23,-2746.62,debito
T02068,C0063,P005,2025-01-27,-2675.14,debito
T02069,C0139,P002,2025-04-16,1172.32,abono
T02070,C0079,P003,2025-04-16,1938.98,abono
T02071,C0126,P004,2024-12-23,-928.08,debito
T02072,C0127,P002,2025-04-10,2093.17,abono
T02073,C0101,P003,2025-04-09,4021.65,abono
T02074,C0006,P005,2024-12-31,2421.4,abono
T02075,C0065,P005,2025-05-25,-155.46,debito
T02076,C0199,P004,2025-03-07,-2967.46,debito
T02077,C0186,P001,2025-04-24,184.52,abono
T02078,C0115,P005,2025-04-12,-6764.72,debito
T02079,C0150,P004,2025-01-01,680.9,abono
T02080,C0147,P002,2024-12-25,3553.06,abono
T02081,C0042,P001,2025-04-23,4865.24,abono
T02082,C0171,P005,2025-01-20,-5787.49,debito
T02083,C0135,P004,2025-05-13,-4904.23,debito
T02084,C0055,P004,2025-04-22,-5881.04,debito
T02085,C0084,P002,2024-12-07,-6873.14,debito
T02086,C0143,P005,2025-04-28,3125.66,abono
T02087,C0039,P001,2025-01-20,-3927.52,debito
T02088,C0193,P001,2024-12-13,3159.78,abono
T02089,C0094,P004,2025-04-11,-3742.75,debito
T02090,C0186,P001,2025-03-17,-4456.57,debito
T02091,C0045,P001,2024-12-16,-3165.4,debito
T02092,C0068,P005,2025-02-23,-1552.55,debito
T02093,C0176,P004,2025-02-05,-868.12,debito
T02094,C0130,P005,2025-03-03,388.29,abono
T02095,C0176,P002,2025-03-15,-1865.31,debito
T02096,C0185,P003,2025-02-07,-351.48,debito
T02097,C0092,P002,2025-01-17,2857.5,abono
T02098,C0137,P004,2024-12-20,-2008.28,debito
T02099,C0193,P001,2025-03-17,4131.45,abono
T02100,C0072,P003,2025-04-13,417.49,abono
T02101,C0100,P001,2025-01-12,-1607.67,debito
T02102,C0147,P003,2025-03-05,3664.72,abono
T02103,C0018,P003,2024-12-10,-4203.69,debito
T02104,C0042,P002,2025-05-08,-479.5,debito
T02105,C0147,P001,2025-01-15,4392.34,abono
T02106,C0039,P005,2025-02-26,4392.45,abono
T02107,C0187,P005,2025-02-10,-2332.94,debito
T02108,C0170,P001,2024-12-29,1735.01,abono
T02109,C0051,P004,2025-05-21,4945.69,abono
T02110,C0189,P005,2025-05-07,3149.57,abono
T02111,C0157,P002,2025-03-13,-3733.28,debito
T02112,C0148,P004,2025-05-18,-5871.92,debito
T02113,C0022,P002,2025-04-16,-2018.47,debito
T02114,C0128,P001,2025-02-16,-3021.4,debito
T02115,C0030,P002,2025-01-29,1375.49,abono
T02116,C0163,P002,2025-02-16,-5530.45,debito
T02117,C0030,P002,2025-04-12,2888.08,abono
T02118,C0176,P004,2025-01-20,3311.18,abono
T02119,C0193,P002,2024-12-16,1298.92,abono
T02120,C0156,P001,2025-02-08,1140.12,abono
T02121,C0098,P004,2025-03-03,2467.45,abono
T02122,C0047,P001,2025-05-16,3700.95,abono
T02123,C0185,P001,2025-01-03,2649.94,abono
T02124,C0186,P003,2025-04-28,-257.54,debito
T02125,C0136,P004,2025-05-30,-6083.8,debito
T02126,C0051,P005,2025-05-25,-480.87,debito
T02127,C0055,P001,2024-12-14,4781.33,abono
T02128,C0050,P004,2025-02-25,174.45,abono
T02129,C0054,P005,2025-01-22,3487.53,abono
T02130,C0046,P004,2025-05-05,-602.98,debito
T02131,C0171,P003,2025-01-30,-6377.42,debito
T02132,C0027,P002,2025-03-13,-3267.1,debito
T02133,C0073,P002,2024-12-03,730.74,abono
T02134,C0073,P001,2025-01-07,-2405.49,debito
T02135,C0175,P004,2025-03-15,-1178.83,debito
T02136,C0036,P003,2025-01-26,-1218.96,debito
T02137,C0148,P003,2025-03-25,-6638.31,debito
T02138,C0039,P005,2025-02-24,2253.97,abono
T02139,C0033,P001,2025-03-20,-5527.95,debito
T02140,C0152,P002,2025-03-02,-4488.05,debito
T02141,C0094,P003,2025-04-22,-4744.69,debito
T02142,C0017,P001,2025-01-06,-947.9,debito
T02143,C0055,P005,2025-05-15,-1662.27,debito
T02144,C0033,P005,2025-04-20,-5513.65,debito
T02145,C0005,P001,2025-01-15,4855.29,abono
T02146,C0117,P001,2024-12-03,1350.24,abono
T02147,C0049,P004,2025-02-15,-1922.83,debito
T02148,C0141,P003,2025-01-13,-3326.09,debito
T02149,C0100,P003,2025-02-03,-6887.37,debito
T02150,C0034,P002,2025-05-04,-1904.64,debito
T02151,C0067,P001,2025-05-11,-2866.59,debito
T02152,C0200,P002,2025-05-25,4462.83,abono
T02153,C0124,P001,2024-12-02,64.46,abono
T02154,C0093,P005,2025-04-01,246.84,abono
T02155,C0060,P005,2025-05-06,-4240.38,debito
T02156,C0016,P002,2025-04-14,-6354.44,debito
T02157,C0016,P004,2024-12-21,-1694.83,debito
T02158,C0022,P004,2025-03-08,2374.73,abono
T02159,C0152,P001,2025-01-14,2279.8,abono
T02160,C0034,P002,2025-03-02,-3326.61,debito
T02161,C0136,P001,2024-12-12,3131.47,abono
T02162,C0067,P002,2025-06-02,-3304.11,debito
T02163,C0176,P001,2025-04-11,2264.97,abono
T02164,C0182,P003,2024-12-19,2397.73,abono
T02165,C0016,P001,2025-05-19,2974.79,abono
T02166,C0093,P004,2025-05-15,-3772.94,debito
T02167,C0145,P004,2025-03-07,4277.97,abono
T02168,C0079,P005,2025-04-09,295.01,abono
T02169,C0114,P005,2025-02-08,-5838.22,debito
T02170,C0090,P003,2025-05-29,4227.43,abono
T02171,C0045,P002,2024-12-17,1460.29,abono
T02172,C0028,P002,2024-12-19,-3256.08,debito
T02173,C0065,P004,2024-12-26,2220.77,abono
T02174,C0029,P001,2025-05-01,-1553.01,debito
T02175,C0197,P001,2024-12-15,-2795.67,debito
T02176,C0132,P001,2025-03-15,269.72,abono
T02177,C0007,P004,2025-02-19,-1966.42,debito
T02178,C0026,P004,2025-05-27,4092.58,abono
T02179,C0196,P001,2025-01-14,-2013.4,debito
T02180,C0109,P005,2025-01-18,4100.12,abono
T02181,C0004,P005,2025-01-28,2681.42,abono
T02182,C0187,P003,2025-04-27,4405.32,abono
T02183,C0038,P005,2025-04-09,2895.16,abono
T02184,C0185,P001,2025-04-15,-236.79,debito
T02185,C0181,P001,2025-01-29,-4737.68,debito
T02186,C0051,P005,2025-01-20,272.03,abono
T02187,C0116,P001,2024-12-15,2280.46,abono
T02188,C0119,P002,2025-01-08,4650.66,abono
T02189,C0013,P003,2025-04-23,867.76,abono
T02190,C0136,P003,2025-03-19,-2747.41,debito
T02191,C0052,P004,2024-12-30,3662.81,abono
T02192,C0181,P002,2025-01-01,4417.18,abono
T02193,C0145,P004,2025-02-25,3371.17,abono
T02194,C0137,P005,2025-02-14,-1829.47,debito
T02195,C0115,P004,2025-03-10,-4732.02,debito
T02196,C0153,P003,2025-05-27,-2098.19,debito
T02197,C0053,P001,2025-01-08,-5037.45,debito
T02198,C0086,P002,2025-01-27,-6679.61,debito
T02199,C0199,P002,2025-01-19,-5058.11,debito
T02200,C0041,P004,2024-12-23,-6044.28,debito
T02201,C0112,P004,2024-12-30,60.41,abono
T02202,C0039,P001,2025-04-06,3601.98,abono
T02203,C0017,P005,2025-05-02,4156.46,abono
T02204,C0036,P004,2025-04-08,250.77,abono
T02205,C0015,P003,2024-12-09,4364.41,abono
T02206,C0109,P001,2025-05-03,1320.64,abono
T02207,C0085,P005,2025-01-30,3343.2,abono
T02208,C0018,P001,2024-12-18,4011.76,abono
T02209,C0151,P004,2025-01-16,-4648.77,debito
T02210,C0032,P003,2025-02-05,506.81,abono
T02211,C0192,P003,2025-03-05,-4186.36,debito
T02212,C0140,P005,2025-04-04,2770.44,abono
T02213,C0184,P005,2025-01-18,-6305.24,debito
T02214,C0182,P003,2025-06-01,-2847.55,debito
T02215,C0081,P002,2024-12-07,-2267.94,debito
T02216,C0182,P001,2025-02-14,3761.76,abono
T02217,C0045,P001,2025-02-22,2092.74,abono
T02218,C0156,P005,2025-04-17,3248.18,abono
T02219,C0151,P003,2025-01-16,-4535.76,debito
T02220,C0154,P004,2025-02-24,-6219.63,debito
T02221,C0102,P005,2025-04-28,-4202.89,debito
T02222,C0127,P002,2024-12-27,-3530.01,debito
T02223,C0051,P004,2024-12-04,-997.93,debito
T02224,C0176,P001,2025-05-02,-836.69,debito
T02225,C0098,P005,2025-05-30,-1105.62,debito
T02226,C0075,P001,2024-12-25,900.65,abono
T02227,C0098,P001,2025-05-01,3207.49,abono
T02228,C0125,P003,2025-02-08,-5194.64,debito
T02229,C0125,P004,2025-03-27,-3724.04,debito
T02230,C0064,P002,2025-03-29,-5808.25,debito
T02231,C0196,P003,2025-03-18,4956.75,abono
T02232,C0054,P005,2025-01-18,-5745.49,debito
T02233,C0153,P003,2025-04-29,-4873.33,debito
T02234,C0030,P005,2024-12-05,2685.84,abono
T02235,C0004,P001,2024-12-13,-3158.51,debito
T02236,C0068,P002,2025-05-16,-618.21,debito
T02237,C0170,P002,2025-02-21,2026.88,abono
T02238,C0120,P001,2024-12-25,-6373.64,debito
T02239,C0139,P002,2025-05-16,4049.71,abono
T02240,C0106,P001,2025-05-02,-1535.88,debito
T02241,C0170,P001,2025-01-31,-3282.26,debito
T02242,C0170,P003,2024-12-09,4092.78,abono
T02243,C0140,P001,2025-02-24,383.55,abono
T02244,C0176,P005,2025-01-01,-2730.13,debito
T02245,C0153,P005,2025-03-17,-5967.33,debito
T02246,C0200,P005,2025-05-01,2049.29,abono
T02247,C0038,P001,2025-02-12,434.19,abono
T02248,C0114,P001,2024-12-07,-3811.46,debito
T02249,C0138,P005,2025-04-06,-6036.35,debito
T02250,C0075,P005,2025-01-02,2971.91,abono
T02251,C0019,P005,2025-01-10,-1607.17,debito
T02252,C0067,P003,2025-01-05,-2708.15,debito
T02253,C0042,P001,2025-01-22,-3167.36,debito
T02254,C0092,P005,2025-05-12,-4067.49,debito
T02255,C0060,P005,2024-12-08,-5322.68,debito
T02256,C0130,P003,2025-03-25,539.42,abono
T02257,C0003,P005,2025-01-15,4453.78,abono
T02258,C0007,P003,2025-01-25,-115.8,debito
T02259,C0108,P004,2025-02-15,1881.76,abono
T02260,C0171,P001,2025-03-12,-221.12,debito
T02261,C0047,P002,2024-12-13,1995.22,abono
T02262,C0022,P003,2025-01-22,-3694.91,debito
T02263,C0024,P001,2024-12-27,-3596.42,debito
T02264,C0131,P004,2025-01-07,-1184.43,debito
T02265,C0152,P003,2025-05-12,-4530.81,debito
T02266,C0154,P004,2025-03-08,-342.11,debito
T02267,C0130,P002,2025-03-27,-5340.49,debito
T02268,C0193,P004,2025-04-27,-6628.11,debito
T02269,C0172,P004,2025-04-26,-2398.19,debito
T02270,C0013,P003,2025-06-01,2610.33,abono
T02271,C0091,P002,2025-04-24,-2671.0,debito
T02272,C0067,P001,2025-02-05,-76.77,debito
T02273,C0109,P001,2025-03-11,1960.08,abono
T02274,C0012,P004,2025-02-28,-5548.29,debito
T02275,C0165,P002,2025-05-18,3000.14,abono
T02276,C0073,P005,2025-03-03,-735.78,debito
T02277,C0086,P004,2025-02-11,4243.34,abono
T02278,C0200,P004,2025-01-03,-3731.66,debito
T02279,C0169,P004,2025-01-29,4216.53,abono
T02280,C0164,P001,2025-01-11,-4074.14,debito
T02281,C0108,P003,2025-05-14,-3931.03,debito
T02282,C0097,P004,2025-04-23,-763.66,debito
T02283,C0185,P003,2024-12-12,-1196.5,debito
T02284,C0110,P001,2025-06-01,4861.53,abono
T02285,C0131,P003,2025-03-08,1181.01,abono
T02286,C0114,P001,2025-04-21,4888.39,abono
T02287,C0087,P001,2025-06-02,2682.97,abono
T02288,C0041,P003,2025-05-29,-976.45,debito
T02289,C0063,P004,2024-12-20,541.55,abono
T02290,C0140,P002,2025-04-01,1083.88,abono
T02291,C0147,P002,2025-01-19,4631.9,abono
T02292,C0103,P005,2025-04-30,-2916.63,debito
T02293,C0059,P005,2025-05-18,2007.4,abono
T02294,C0112,P002,2024-12-12,-2213.05,debito
T02295,C0102,P004,2025-06-02,777.96,abono
T02296,C0193,P005,2025-01-11,2464.86,abono
T02297,C0148,P001,2025-05-05,693.74,abono
T02298,C0160,P001,2025-04-26,4185.63,abono
T02299,C0019,P002,2025-02-04,-2611.67,debito
T02300,C0029,P005,2025-05-04,-2642.38,debito
T02301,C0186,P002,2025-05-05,2396.33,abono
T02302,C0194,P005,2025-01-03,-3125.57,debito
T02303,C0042,P002,2025-03-20,-6964.16,debito
T02304,C0028,P002,2025-04-28,2749.64,abono
T02305,C0185,P004,2025-04-08,-644.77,debito
T02306,C0088,P002,2025-05-18,-4259.94,debito
T02307,C0012,P003,2024-12-07,800.34,abono
T02308,C0131,P001,2025-04-09,203.14,abono
T02309,C0200,P001,2025-05-24,-6796.07,debito
T02310,C0093,P003,2025-03-15,-5421.57,debito
T02311,C0127,P002,2025-03-15,4901.54,abono
T02312,C0158,P001,2025-01-05,2415.5,abono
T02313,C0167,P001,2025-05-31,-3739.83,debito
